"Date","London futures (£ sterling/tonne)","New York futures (US$/tonne)","ICCO daily price (US$/tonne)","ICCO daily price (Euro/tonne)"
"15/07/1998","1,092.33","1,606.00","1,686.23","1,686.00"
"14/07/1998","1,096.33","1,609.67","1,693.60","1,694.00"
"13/07/1998","1,102.33","1,627.33","1,709.12","1,709.00"
"10/07/1998","1,110.33","1,632.67","1,714.59","1,715.00"
"09/07/1998","1,110.33","1,637.33","1,715.12","1,715.00"
"08/07/1998","1,124.33","1,661.33","1,741.49","1,741.00"
"07/07/1998","1,123.33","1,669.33","1,746.00","1,746.00"
"06/07/1998","1,120.67","1,672.67","1,749.12","1,749.00"
"03/07/1998","1,108.00","1,670.83","1,739.05","1,739.00"
"02/07/1998","1,111.00","1,669.00","1,746.24","1,746.00"
"01/07/1998","1,088.00","1,629.00","1,708.70","1,709.00"
"30/06/1998","1,070.00","1,614.33","1,690.29","1,690.00"
"29/06/1998","1,064.00","1,605.33","1,679.30","1,679.00"
"26/06/1998","1,086.67","1,629.33","1,708.42","1,708.00"
"25/06/1998","1,079.00","1,634.00","1,708.74","1,709.00"
"24/06/1998","1,090.33","1,647.67","1,723.11","1,723.00"
"23/06/1998","1,077.33","1,627.33","1,700.02","1,700.00"
"22/06/1998","1,094.00","1,660.33","1,735.75","1,736.00"
"19/06/1998","1,103.33","1,678.67","1,753.42","1,753.00"
"18/06/1998","1,115.33","1,691.33","1,768.38","1,768.00"
"17/06/1998","1,114.33","1,685.67","1,758.62","1,759.00"
"16/06/1998","1,116.67","1,671.00","1,748.88","1,749.00"
"15/06/1998","1,122.67","1,661.33","1,743.17","1,743.00"
"12/06/1998","1,097.33","1,636.33","1,704.40","1,704.00"
"11/06/1998","1,101.33","1,641.33","1,709.03","1,709.00"
"10/06/1998","1,100.67","1,638.33","1,705.95","1,706.00"
"09/06/1998","1,098.67","1,635.33","1,707.06","1,707.00"
"08/06/1998","1,085.33","1,618.00","1,687.06","1,687.00"
"05/06/1998","1,094.33","1,627.33","1,700.62","1,701.00"
"04/06/1998","1,103.33","1,642.67","1,717.76","1,718.00"
"03/06/1998","1,119.00","1,672.67","1,745.35","1,745.00"
"02/06/1998","1,117.67","1,670.33","1,741.76","1,742.00"
"01/06/1998","1,116.67","1,674.00","1,744.57","1,745.00"
"29/05/1998","1,140.67","1,700.33","1,773.14","1,773.00"
"28/05/1998","1,129.67","1,693.33","1,759.18","1,759.00"
"27/05/1998","1,153.33","1,726.33","1,795.95","1,796.00"
"26/05/1998","1,153.33","1,726.33","1,798.38","1,798.00"
"22/05/1998","1,163.33","1,734.00","1,809.15","1,809.00"
"21/05/1998","1,155.67","1,729.33","1,799.46","1,799.00"
"20/05/1998","1,152.33","1,722.67","1,794.35","1,794.00"
"19/05/1998","1,146.33","1,706.67","1,775.53","1,776.00"
"18/05/1998","1,160.00","1,738.67","1,803.16","1,803.00"
"15/05/1998","1,175.00","1,762.33","1,830.04","1,830.00"
"14/05/1998","1,169.00","1,759.00","1,824.99","1,825.00"
"13/05/1998","1,163.33","1,748.00","1,815.78","1,816.00"
"12/05/1998","1,160.00","1,746.67","1,813.14","1,813.00"
"11/05/1998","1,140.33","1,712.67","1,777.87","1,778.00"
"08/05/1998","1,149.67","1,727.67","1,796.96","1,797.00"
"07/05/1998","1,152.00","1,750.00","1,815.46","1,815.00"
"06/05/1998","1,140.00","1,736.67","1,807.78","1,808.00"
"05/05/1998","1,113.33","1,694.00","1,763.08","1,763.00"
"04/05/1998","1,112.67","1,693.33","1,764.85","1,765.00"
"01/05/1998","1,112.00","1,699.67","1,770.12","1,770.00"
"30/04/1998","1,111.67","1,707.33","1,776.41","1,776.00"
"29/04/1998","1,121.33","1,719.33","1,788.94","1,789.00"
"28/04/1998","1,116.33","1,708.67","1,778.94","1,779.00"
"27/04/1998","1,119.33","1,722.67","1,789.96","1,790.00"
"24/04/1998","1,110.00","1,693.67","1,764.28","1,764.00"
"23/04/1998","1,112.33","1,697.67","1,766.51","1,767.00"
"22/04/1998","1,100.67","1,687.67","1,756.84","1,757.00"
"21/04/1998","1,099.00","1,684.33","1,756.07","1,756.00"
"20/04/1998","1,074.33","1,642.00","1,714.28","1,714.00"
"17/04/1998","1,058.33","1,627.67","1,698.44","1,698.00"
"16/04/1998","1,040.00","1,602.00","1,672.70","1,673.00"
"15/04/1998","1,043.33","1,600.00","1,671.44","1,671.00"
"14/04/1998","1,018.00","1,571.00","1,636.37","1,636.00"
"13/04/1998","1,037.83","1,600.67","1,664.45","1,664.00"
"09/04/1998","1,057.67","1,626.33","1,690.40","1,690.00"
"08/04/1998","1,076.00","1,650.00","1,715.74","1,716.00"
"07/04/1998","1,091.33","1,673.33","1,738.41","1,738.00"
"06/04/1998","1,087.67","1,657.67","1,725.40","1,725.00"
"03/04/1998","1,086.33","1,663.67","1,724.80","1,725.00"
"02/04/1998","1,070.67","1,652.67","1,711.86","1,712.00"
"01/04/1998","1,073.00","1,648.00","1,714.16","1,714.00"
"31/03/1998","1,084.67","1,658.67","1,729.93","1,730.00"
"30/03/1998","1,067.33","1,655.00","1,716.27","1,716.00"
"27/03/1998","1,088.67","1,674.00","1,745.49","1,745.00"
"26/03/1998","1,085.67","1,664.00","1,739.37","1,739.00"
"25/03/1998","1,089.67","1,668.67","1,739.47","1,739.00"
"24/03/1998","1,090.33","1,669.33","1,739.97","1,740.00"
"23/03/1998","1,104.00","1,691.00","1,765.63","1,766.00"
"20/03/1998","1,100.33","1,672.00","1,743.69","1,744.00"
"19/03/1998","1,086.33","1,658.67","1,727.16","1,727.00"
"18/03/1998","1,080.00","1,666.67","1,727.90","1,728.00"
"17/03/1998","1,083.00","1,670.67","1,732.71","1,733.00"
"16/03/1998","1,086.00","1,646.33","1,719.88","1,720.00"
"13/03/1998","1,095.00","1,664.33","1,738.22","1,738.00"
"12/03/1998","1,086.67","1,647.67","1,715.82","1,716.00"
"11/03/1998","1,071.33","1,610.67","1,680.32","1,680.00"
"10/03/1998","1,070.33","1,607.67","1,673.59","1,674.00"
"09/03/1998","1,076.33","1,618.00","1,682.71","1,683.00"
"06/03/1998","1,096.33","1,643.00","1,709.89","1,710.00"
"05/03/1998","1,085.67","1,637.00","1,704.16","1,704.00"
"04/03/1998","1,086.00","1,637.00","1,705.03","1,705.00"
"03/03/1998","1,071.33","1,618.00","1,686.29","1,686.00"
"02/03/1998","1,079.67","1,635.67","1,699.17","1,699.00"
"27/02/1998","1,076.33","1,636.00","1,695.64","1,696.00"
"26/02/1998","1,068.33","1,618.67","1,680.56","1,681.00"
"25/02/1998","1,059.00","1,611.00","1,669.70","1,670.00"
"24/02/1998","1,052.67","1,594.33","1,656.20","1,656.00"
"23/02/1998","1,045.00","1,574.00","1,638.81","1,639.00"
"20/02/1998","1,045.00","1,576.00","1,636.02","1,636.00"
"19/02/1998","1,057.00","1,597.33","1,655.07","1,655.00"
"18/02/1998","1,053.33","1,588.00","1,650.54","1,651.00"
"17/02/1998","1,053.67","1,592.00","1,647.84","1,648.00"
"16/02/1998","1,047.67","1,564.83","1,632.49","1,632.00"
"13/02/1998","1,020.00","1,537.67","1,596.18","1,596.00"
"12/02/1998","1,012.33","1,523.33","1,583.81","1,584.00"
"11/02/1998","1,023.67","1,546.67","1,602.53","1,603.00"
"10/02/1998","1,024.00","1,540.33","1,594.44","1,594.00"
"09/02/1998","1,022.00","1,546.00","1,600.95","1,601.00"
"06/02/1998","1,039.33","1,587.00","1,644.19","1,644.00"
"05/02/1998","1,029.67","1,573.67","1,631.11","1,631.00"
"04/02/1998","1,052.67","1,610.67","1,670.18","1,670.00"
"03/02/1998","1,065.00","1,624.67","1,679.27","1,679.00"
"02/02/1998","1,052.33","1,594.67","1,651.17","1,651.00"
"30/01/1998","1,053.00","1,593.67","1,648.50","1,648.00"
"29/01/1998","1,067.33","1,623.67","1,677.79","1,678.00"
"28/01/1998","1,093.33","1,667.00","1,722.74","1,723.00"
"27/01/1998","1,073.67","1,645.33","1,699.02","1,699.00"
"26/01/1998","1,055.33","1,627.67","1,681.82","1,682.00"
"23/01/1998","1,054.33","1,627.00","1,684.59","1,685.00"
"22/01/1998","1,063.00","1,627.00","1,682.45","1,682.00"
"21/01/1998","1,071.00","1,618.00","1,672.71","1,673.00"
"20/01/1998","1,072.67","1,626.00","1,677.52","1,678.00"
"19/01/1998","1,056.00","1,602.83","1,658.44","1,658.00"
"16/01/1998","1,045.67","1,579.67","1,637.90","1,638.00"
"15/01/1998","1,048.67","1,581.00","1,637.88","1,638.00"
"14/01/1998","1,040.67","1,574.33","1,628.34","1,628.00"
"13/01/1998","1,035.67","1,570.33","1,624.06","1,624.00"
"12/01/1998","1,048.33","1,576.00","1,629.21","1,629.00"
"09/01/1998","1,071.67","1,612.33","1,664.79","1,665.00"
"08/01/1998","1,084.33","1,626.00","1,682.07","1,682.00"
"07/01/1998","1,086.33","1,635.67","1,692.25","1,692.00"
"06/01/1998","1,071.00","1,608.00","1,671.43","1,671.00"
"05/01/1998","1,076.67","1,634.33","1,689.43","1,689.00"
"31/12/1997","1,100.33","1,661.67","1,733.35","1,733.00"
"30/12/1997","1,082.00","1,658.00","1,717.11","1,717.00"
"29/12/1997","1,079.33","1,667.67","1,728.17","1,728.00"
"24/12/1997","1,095.00","1,677.67","1,745.93","1,746.00"
"23/12/1997","1,085.33","1,678.00","1,737.47","1,737.00"
"22/12/1997","1,071.33","1,663.67","1,714.21","1,714.00"
"19/12/1997","1,115.00","1,725.00","1,786.56","1,787.00"
"18/12/1997","1,115.67","1,715.33","1,777.81","1,778.00"
"17/12/1997","1,126.00","1,723.67","1,781.80","1,782.00"
"16/12/1997","1,138.00","1,723.00","1,782.20","1,782.00"
"15/12/1997","1,164.67","1,783.33","1,833.74","1,834.00"
"12/12/1997","1,157.33","1,763.67","1,826.85","1,827.00"
"11/12/1997","1,138.33","1,740.33","1,804.88","1,805.00"
"10/12/1997","1,099.67","1,672.00","1,735.86","1,736.00"
"09/12/1997","1,086.67","1,644.67","1,710.19","1,710.00"
"08/12/1997","1,085.67","1,640.00","1,706.96","1,707.00"
"05/12/1997","1,070.67","1,624.00","1,690.94","1,691.00"
"04/12/1997","1,044.33","1,604.00","1,667.86","1,668.00"
"03/12/1997","1,043.00","1,613.67","1,676.98","1,677.00"
"02/12/1997","1,038.67","1,599.33","1,665.55","1,666.00"
"01/12/1997","1,033.67","1,588.67","1,657.63","1,658.00"
"28/11/1997","1,041.33","1,595.83","1,667.56","1,668.00"
"27/11/1997","1,043.33","1,595.83","1,662.89","1,663.00"
"26/11/1997","1,045.67","1,603.00","1,668.70","1,669.00"
"25/11/1997","1,042.33","1,596.33","1,665.96","1,666.00"
"24/11/1997","1,040.67","1,610.33","1,677.22","1,677.00"
"21/11/1997","1,043.00","1,610.67","1,678.04","1,678.00"
"20/11/1997","1,052.33","1,629.67","1,697.93","1,698.00"
"19/11/1997","1,054.33","1,625.00","1,695.11","1,695.00"
"18/11/1997","1,047.33","1,619.67","1,689.15","1,689.00"
"17/11/1997","1,061.33","1,645.33","1,713.76","1,714.00"
"14/11/1997","1,053.33","1,639.67","1,704.61","1,705.00"
"13/11/1997","1,054.33","1,649.67","1,712.82","1,713.00"
"12/11/1997","1,054.33","1,647.33","1,713.66","1,714.00"
"11/11/1997","1,060.67","1,659.33","1,725.24","1,725.00"
"10/11/1997","1,065.33","1,648.67","1,715.43","1,715.00"
"07/11/1997","1,060.00","1,643.00","1,710.26","1,710.00"
"06/11/1997","1,064.00","1,646.00","1,715.59","1,716.00"
"05/11/1997","1,066.67","1,641.67","1,708.78","1,709.00"
"04/11/1997","1,049.00","1,620.00","1,686.36","1,686.00"
"03/11/1997","1,053.67","1,619.33","1,686.08","1,686.00"
"31/10/1997","1,069.00","1,633.33","1,706.21","1,706.00"
"30/10/1997","1,068.33","1,622.00","1,693.76","1,694.00"
"29/10/1997","1,077.00","1,648.00","1,716.62","1,717.00"
"28/10/1997","1,057.00","1,622.33","1,689.51","1,690.00"
"27/10/1997","1,063.67","1,615.67","1,682.51","1,683.00"
"24/10/1997","1,077.33","1,618.67","1,682.35","1,682.00"
"23/10/1997","1,087.00","1,633.67","1,697.09","1,697.00"
"22/10/1997","1,089.67","1,632.67","1,700.52","1,701.00"
"21/10/1997","1,099.33","1,644.33","1,714.17","1,714.00"
"20/10/1997","1,118.33","1,668.67","1,738.79","1,739.00"
"17/10/1997","1,134.33","1,681.67","1,749.86","1,750.00"
"16/10/1997","1,125.00","1,673.67","1,741.36","1,741.00"
"15/10/1997","1,122.33","1,678.00","1,743.46","1,743.00"
"14/10/1997","1,124.00","1,672.67","1,739.58","1,740.00"
"13/10/1997","1,142.00","1,704.33","1,772.28","1,772.00"
"10/10/1997","1,152.33","1,717.33","1,785.32","1,785.00"
"09/10/1997","1,154.00","1,729.00","1,794.62","1,795.00"
"08/10/1997","1,165.00","1,743.67","1,808.58","1,809.00"
"07/10/1997","1,163.67","1,738.33","1,805.39","1,805.00"
"06/10/1997","1,155.33","1,714.33","1,782.33","1,782.00"
"03/10/1997","1,155.33","1,709.67","1,779.76","1,780.00"
"02/10/1997","1,140.33","1,691.33","1,759.16","1,759.00"
"01/10/1997","1,146.33","1,700.00","1,768.61","1,769.00"
"30/09/1997","1,147.33","1,693.67","1,766.62","1,767.00"
"29/09/1997","1,154.67","1,716.67","1,784.38","1,784.00"
"26/09/1997","1,155.67","1,704.33","1,774.45","1,774.00"
"25/09/1997","1,158.67","1,737.33","1,804.46","1,804.00"
"24/09/1997","1,151.33","1,705.33","1,773.56","1,774.00"
"23/09/1997","1,138.33","1,685.67","1,754.04","1,754.00"
"22/09/1997","1,138.33","1,677.00","1,744.90","1,745.00"
"19/09/1997","1,148.67","1,679.00","1,757.46","1,757.00"
"18/09/1997","1,145.67","1,699.67","1,767.37","1,767.00"
"17/09/1997","1,153.00","1,700.67","1,766.59","1,767.00"
"16/09/1997","1,171.67","1,721.33","1,787.84","1,788.00"
"15/09/1997","1,135.67","1,669.00","1,740.39","1,740.00"
"12/09/1997","1,132.67","1,669.33","1,738.14","1,738.00"
"11/09/1997","1,131.67","1,659.00","1,725.41","1,725.00"
"10/09/1997","1,159.00","1,697.33","1,763.06","1,763.00"
"09/09/1997","1,160.00","1,705.67","1,768.16","1,768.00"
"08/09/1997","1,156.00","1,680.67","1,749.27","1,749.00"
"05/09/1997","1,168.67","1,706.67","1,776.90","1,777.00"
"04/09/1997","1,183.67","1,729.33","1,797.22","1,797.00"
"03/09/1997","1,175.00","1,714.67","1,783.06","1,783.00"
"02/09/1997","1,178.00","1,739.67","1,801.13","1,801.00"
"01/09/1997","1,168.67","1,748.17","1,809.98","1,810.00"
"29/08/1997","1,180.67","1,756.67","1,828.98","1,829.00"
"28/08/1997","1,157.67","1,726.67","1,790.34","1,790.00"
"27/08/1997","1,135.67","1,682.00","1,748.82","1,749.00"
"26/08/1997","1,129.33","1,675.67","1,741.19","1,741.00"
"25/08/1997","1,115.67","1,640.00","1,711.99","1,712.00"
"22/08/1997","1,102.00","1,618.00","1,689.64","1,690.00"
"21/08/1997","1,120.33","1,628.33","1,697.94","1,698.00"
"20/08/1997","1,091.00","1,590.00","1,657.49","1,657.00"
"19/08/1997","1,074.33","1,575.67","1,643.62","1,644.00"
"18/08/1997","1,069.00","1,565.67","1,637.61","1,638.00"
"15/08/1997","1,052.33","1,545.00","1,614.31","1,614.00"
"14/08/1997","1,040.67","1,512.33","1,576.86","1,577.00"
"13/08/1997","1,053.00","1,527.33","1,590.43","1,590.00"
"12/08/1997","1,061.67","1,539.33","1,602.01","1,602.00"
"11/08/1997","1,049.67","1,529.33","1,593.54","1,594.00"
"08/08/1997","1,048.00","1,510.00","1,578.07","1,578.00"
"07/08/1997","1,037.67","1,501.33","1,567.86","1,568.00"
"06/08/1997","1,028.33","1,506.33","1,570.95","1,571.00"
"05/08/1997","1,029.67","1,536.00","1,598.30","1,598.00"
"04/08/1997","1,041.00","1,554.33","1,619.99","1,620.00"
"01/08/1997","1,048.33","1,567.67","1,634.61","1,635.00"
"31/07/1997","1,045.67","1,571.67","1,637.56","1,638.00"
"30/07/1997","1,055.00","1,573.67","1,640.30","1,640.00"
"29/07/1997","1,048.67","1,566.67","1,632.33","1,632.00"
"28/07/1997","1,049.33","1,560.33","1,630.02","1,630.00"
"25/07/1997","1,024.67","1,557.33","1,626.32","1,626.00"
"24/07/1997","1,017.33","1,558.67","1,625.65","1,626.00"
"23/07/1997","1,014.33","1,556.00","1,625.32","1,625.00"
"22/07/1997","1,007.67","1,536.00","1,605.82","1,606.00"
"21/07/1997","1,015.67","1,568.00","1,630.99","1,631.00"
"18/07/1997","1,042.67","1,587.33","1,661.92","1,662.00"
"17/07/1997","1,050.00","1,585.00","1,666.49","1,666.00"
"16/07/1997","1,071.67","1,624.00","1,704.08","1,704.00"
"15/07/1997","1,068.00","1,626.00","1,701.98","1,702.00"
"14/07/1997","1,055.00","1,621.33","1,694.52","1,695.00"
"11/07/1997","1,062.00","1,626.00","1,706.70","1,707.00"
"10/07/1997","1,076.67","1,649.67","1,726.78","1,727.00"
"09/07/1997","1,076.33","1,638.33","1,719.68","1,720.00"
"08/07/1997","1,062.67","1,616.33","1,699.77","1,700.00"
"07/07/1997","1,058.33","1,608.00","1,692.23","1,692.00"
"04/07/1997","1,056.00","1,601.17","1,686.15","1,686.00"
"03/07/1997","1,040.67","1,594.33","1,669.97","1,670.00"
"02/07/1997","1,118.00","1,672.67","1,757.87","1,758.00"
"01/07/1997","1,165.33","1,747.67","1,834.68","1,835.00"
"30/06/1997","1,152.33","1,726.67","1,817.49","1,817.00"
"27/06/1997","1,146.67","1,725.00","1,810.62","1,811.00"
"26/06/1997","1,141.00","1,718.67","1,804.54","1,805.00"
"25/06/1997","1,142.33","1,687.67","1,789.17","1,789.00"
"24/06/1997","1,150.67","1,725.00","1,815.63","1,816.00"
"23/06/1997","1,133.33","1,704.33","1,792.52","1,793.00"
"20/06/1997","1,113.67","1,655.33","1,744.80","1,745.00"
"19/06/1997","1,126.67","1,666.67","1,756.50","1,756.00"
"18/06/1997","1,118.67","1,656.33","1,741.31","1,741.00"
"17/06/1997","1,112.00","1,641.00","1,727.42","1,727.00"
"16/06/1997","1,122.00","1,653.67","1,740.23","1,740.00"
"13/06/1997","1,121.33","1,613.00","1,718.23","1,718.00"
"12/06/1997","1,083.00","1,552.33","1,657.65","1,658.00"
"11/06/1997","1,037.00","1,489.67","1,589.70","1,590.00"
"10/06/1997","1,024.67","1,478.67","1,574.41","1,574.00"
"09/06/1997","1,015.33","1,465.33","1,559.40","1,559.00"
"06/06/1997","1,011.33","1,456.33","1,547.70","1,548.00"
"05/06/1997","1,009.00","1,455.00","1,547.51","1,548.00"
"04/06/1997","1,008.67","1,462.67","1,549.01","1,549.00"
"03/06/1997","1,027.67","1,489.67","1,582.51","1,583.00"
"02/06/1997","1,035.00","1,492.33","1,588.68","1,589.00"
"30/05/1997","1,044.00","1,504.00","1,602.94","1,603.00"
"29/05/1997","1,040.00","1,516.67","1,607.94","1,608.00"
"28/05/1997","1,030.00","1,494.33","1,588.08","1,588.00"
"27/05/1997","1,029.00","1,485.33","1,578.19","1,578.00"
"23/05/1997","1,033.33","1,493.67","1,586.78","1,587.00"
"22/05/1997","1,038.33","1,493.33","1,591.90","1,592.00"
"21/05/1997","1,038.00","1,511.67","1,606.97","1,607.00"
"20/05/1997","1,033.67","1,497.33","1,595.32","1,595.00"
"19/05/1997","1,029.33","1,505.00","1,593.26","1,593.00"
"16/05/1997","1,026.33","1,481.67","1,578.76","1,579.00"
"15/05/1997","1,027.67","1,508.33","1,593.67","1,594.00"
"14/05/1997","1,006.67","1,453.00","1,551.04","1,551.00"
"13/05/1997","1,009.67","1,474.33","1,558.15","1,558.00"
"12/05/1997","1,025.67","1,462.00","1,561.17","1,561.00"
"09/05/1997","1,019.33","1,460.33","1,554.02","1,554.00"
"08/05/1997","1,015.00","1,444.67","1,542.63","1,543.00"
"07/05/1997","1,011.67","1,454.33","1,552.61","1,553.00"
"06/05/1997","997.67","1,431.00","1,529.32","1,529.00"
"05/05/1997","1,000.17","1,423.00","1,523.66","1,524.00"
"02/05/1997","1,002.67","1,417.67","1,519.31","1,519.00"
"01/05/1997","997.67","1,421.67","1,518.49","1,518.00"
"30/04/1997","1,003.33","1,432.67","1,527.75","1,528.00"
"29/04/1997","1,003.67","1,437.67","1,534.89","1,535.00"
"28/04/1997","1,042.00","1,481.00","1,584.10","1,584.00"
"25/04/1997","1,051.33","1,497.00","1,600.21","1,600.00"
"24/04/1997","1,040.67","1,481.33","1,584.60","1,585.00"
"23/04/1997","1,038.33","1,483.33","1,581.03","1,581.00"
"22/04/1997","1,025.33","1,476.00","1,574.75","1,575.00"
"21/04/1997","1,022.33","1,465.33","1,565.94","1,566.00"
"18/04/1997","1,032.67","1,484.00","1,581.82","1,582.00"
"17/04/1997","1,037.67","1,487.67","1,587.43","1,587.00"
"16/04/1997","1,030.67","1,466.67","1,568.82","1,569.00"
"15/04/1997","1,038.67","1,485.00","1,585.17","1,585.00"
"14/04/1997","1,027.00","1,446.00","1,554.23","1,554.00"
"11/04/1997","1,024.33","1,456.00","1,557.99","1,558.00"
"10/04/1997","1,015.67","1,437.67","1,541.12","1,541.00"
"09/04/1997","989.67","1,414.00","1,506.75","1,507.00"
"08/04/1997","986.33","1,421.00","1,508.52","1,509.00"
"07/04/1997","1,005.67","1,445.00","1,539.13","1,539.00"
"04/04/1997","1,057.33","1,511.67","1,620.41","1,620.00"
"03/04/1997","1,056.67","1,525.67","1,627.98","1,628.00"
"02/04/1997","1,058.67","1,536.00","1,635.71","1,636.00"
"01/04/1997","1,029.33","1,498.33","1,593.86","1,594.00"
"31/03/1997","1,029.75","1,474.67","1,578.64","1,579.00"
"27/03/1997","1,030.17","1,470.00","1,572.91","1,573.00"
"26/03/1997","1,039.00","1,490.33","1,587.35","1,587.00"
"25/03/1997","1,025.00","1,473.33","1,562.46","1,562.00"
"24/03/1997","1,015.67","1,470.33","1,552.19","1,552.00"
"21/03/1997","1,026.83","1,483.00","1,562.58","1,563.00"
"20/03/1997","1,038.50","1,489.00","1,570.13","1,570.00"
"19/03/1997","1,021.17","1,464.67","1,545.18","1,545.00"
"18/03/1997","1,038.83","1,485.00","1,565.18","1,565.00"
"17/03/1997","1,036.67","1,489.00","1,565.20","1,565.00"
"14/03/1997","1,027.00","1,479.67","1,560.28","1,560.00"
"13/03/1997","1,014.33","1,457.33","1,535.80","1,536.00"
"12/03/1997","1,012.17","1,449.00","1,528.74","1,529.00"
"11/03/1997","1,011.83","1,449.67","1,534.78","1,535.00"
"10/03/1997","982.83","1,390.67","1,479.56","1,480.00"
